Hrapx,Hrapy,Lat,Lon,Globvalue
135630,161178.08,27.81914,-82.70205,
1534500,2532738.29,27.81914,-82.70205,
1263637.1,1326060.78,27.82221,-82.72805,
643771.8,914979.98,27.815926,-82.75399,
208346.4,342123.12,27.81242,-82.69896,
304956,314465.75,27.82123,-82.74323,
563346,741250.67,27.82094,-82.74259,
31817.17,37082.91,27.81997,-82.72449,
250957.95,236932.41,27.81997,-82.72449,
281581.98,355857.67,27.81997,-82.72449,
58437.09,60756.93,27.81997,-82.72449,
1561481.5,1761101.3,27.81997,-82.72449,
234282.69,309979.42,27.81997,-82.72449,
479187.68,698737.57,27.81552,-82.72256,
960921.9,1339479,27.81552,-82.72256,
1072315.21,1270404,27.81552,-82.72256,
768621.11,1001081.34,27.81552,-82.72256,
1843701.14,2125049.93,27.81552,-82.72256,
20154.11,20054.79,27.81552,-82.72256,
502397.65,808982.29,27.81552,-82.72256,
264113.46,227480.93,27.81552,-82.72256,
737844.25,1188113.7,27.81552,-82.72256,
466519.29,668869.24,27.80727,-82.73961,
701714.68,1015566.39,27.80727,-82.73961,
31646.72,45911.93,27.80727,-82.73961,
335898.44,442736.98,27.80727,-82.73961,
292888.44,427319.54,27.80727,-82.73961,
292888.44,322249.33,27.80727,-82.73961,
26728.49,43810.82,27.80727,-82.73961,
173574.04,171599.46,27.81997,-82.72449,
408282.5,353364.42,27.81997,-82.72449,
250957.95,327063.46,27.81997,-82.72449,
237549.28,356544.85,27.81997,-82.72449,
58437.09,53419.91,27.81997,-82.72449,
234282.69,182037.65,27.81997,-82.72449,
1801937.74,3014465.25,27.81552,-82.72256,
20154.11,23976.34,27.81552,-82.72256,
1524291.19,1386743.73,27.81552,-82.72256,
1234785.01,1403703.59,27.81552,-82.72256,
692151.89,760661.78,27.81552,-82.72256,
3851.29,3524.08,27.81552,-82.72256,
5456.89,6678.01,27.81552,-82.72256,
526844.51,917349.57,27.81552,-82.72256,
78069.9,105352.21,27.81552,-82.72256,
155703.25,227351.66,27.81552,-82.72256,
109137.79,126031.23,27.81552,-82.72256,
349761.63,324680.23,27.80727,-82.73961,
701714.68,695560.64,27.80727,-82.73961,
58437.09,83565.04,27.80727,-82.73961,
153000000,186300000,27.82561,-82.70232,
3069695.63,2650525.62,27.81386,-82.75527,
1435950,1974477.2,27.80689,-82.6996,
5900.4,6781.95,27.81196,-82.69941,
933597.9,1078865.73,27.80677,-82.73341,
64260000,66960000,27.79296,-82.73591,
12690000,18990000,27.777189,-82.728439,
91980,124658.1,27.777189,-82.728439,
931455,1019160.8,27.78056,-82.699913,
551839.18,774234.78,27.787203,-82.738937,
277359.01,406026.97,27.78856,-82.75248,
2183066.42,2970777.92,27.79362,-82.71439,
90413.82,137482.26,27.79362,-82.71439,
63424.62,77650,27.7898,-82.725,
57397.03,46670.67,27.795469,-82.747429,
220411.8,335040.04,27.795469,-82.747429,
100701.9,158605.49,27.80728,-82.72715,
235862.1,343071.8,27.79296,-82.73591,
291825,400601.02,27.790115,-82.726028,
93641.4,92424.06,27.79472,-82.73763,
627366.46,1145676.56,27.78768,-82.7417,
761794.02,621623.92,27.78768,-82.7417,
536346.62,442217.79,27.78768,-82.7417,
558561.83,772477.6,27.78768,-82.7417,
302774.49,233844.24,27.78768,-82.7417,
273514.05,340118,27.78768,-82.7417,
58437.09,55365.05,27.78768,-82.7417,
3665231.88,2794182.19,27.79387,-82.7465,
3700370.53,5034454.02,27.79387,-82.7465,
1809147.16,1819640.21,27.79243,-82.70955,
690319.01,818442.22,27.79243,-82.70955,
1307856.24,1251853.84,27.79243,-82.70955,
169121.16,175694.9,27.79243,-82.70955,
401919.07,463038.5,27.77181,-82.73714,
228458.66,296653.57,27.77181,-82.73714,
338909.7,529085.5,27.77181,-82.73714,
58437.09,59753.79,27.77181,-82.73714,
285130.73,201467.67,27.791889,-82.724945,
338926.49,260712.42,27.791889,-82.724945,
340179.09,456412.84,27.791889,-82.724945,
728879.84,1140691.12,27.791889,-82.724945,
1033378.51,951121.58,27.791889,-82.724945,
128556.05,170415.19,27.791889,-82.724945,
860336.64,1482119.14,27.791889,-82.724945,
626694.26,960106.89,27.791889,-82.724945,
60652.09,55867.85,27.791889,-82.724945,
16583.19,24225.79,27.791889,-82.724945,
351913.95,408748.05,27.791889,-82.724945,
1357876.76,1767955.54,27.791889,-82.724945,
58437.09,65659.91,27.80366,-82.71336,
340386.93,475082.12,27.78768,-82.7417,
761794.02,932179.91,27.78768,-82.7417,
13635.93,19469.38,27.78768,-82.7417,
28231.55,30685.21,27.78768,-82.7417,
3665231.88,3681153.65,27.79387,-82.7465,
1966577.94,3014174,27.79387,-82.7465,
198402.8,277005.22,27.79243,-82.70955,
401919.07,387097.9,27.77181,-82.73714,
874347.26,1047756.56,27.77181,-82.73714,
379760.68,434571.54,27.77181,-82.73714,
338909.7,452142.49,27.77181,-82.73714,
58437.09,52001.41,27.77181,-82.73714,
27444.47,34576.57,27.77181,-82.73714,
538682.81,685721.67,27.791889,-82.724945,
285130.73,482112.72,27.791889,-82.724945,
338926.49,450321.46,27.791889,-82.724945,
128556.05,111887.22,27.791889,-82.724945,
626694.26,923556.83,27.791889,-82.724945,
511191.6,503012.53,27.791889,-82.724945,
16583.19,18098.5,27.791889,-82.724945,
588918.56,487860.14,27.791889,-82.724945,
423509.29,547233.3,27.80366,-82.71336,
4968000,6955965.07,27.80574,-82.72533,
271763.1,344116.76,27.802286,-82.7285,
72000,116549.28,27.80727,-82.74419,
742500,757047.06,27.80676,-82.72513,
1404825.21,1638588.12,27.790926,-82.727028,
521875.44,504150.98,27.78692,-82.72969,
1454115.38,1569816.43,27.80719,-82.70954,
21780000,16830000,27.792215,-82.728638,
4758157.78,4829796.6,27.792215,-82.728638,
617292,891378.29,27.80269,-82.72804,
1350866.7,1017429.57,27.77128,-82.71851,
7107313.5,10440000,27.72241,-82.679349,
23310000,31410000,27.73805,-82.67813,
1280559.6,1823537.36,27.73805,-82.67813,
137376,142357.25,27.73805,-82.67813,
66672,74205.94,27.73805,-82.67813,
688422.67,706025.63,27.720676,-82.679337,
421391.38,389513.96,27.74649,-82.687,
89154.32,97824.58,27.74649,-82.687,
90413.82,123338.92,27.75825,-82.69298,
90413.82,70688.24,27.76435,-82.69453,
14484.2,15670.75,27.736217,-82.689041,
42642.94,66283.75,27.76094,-82.68344,
10435.82,16576.39,27.76094,-82.68344,
62524.98,51025.39,27.76094,-82.68344,
42373.04,33440.47,27.76094,-82.68344,
90953.6,90535.22,27.76094,-82.68344,
63424.62,96619.16,27.763741,-82.684723,
135414.9,107057.67,27.73915,-82.68143,
615288.6,635052.9,27.724443,-82.681335,
1768635,1798574.45,27.72385,-82.684325,
8794145.7,7715983.44,27.763741,-82.683617,
213175.06,245654.41,27.76513,-82.69013,
1209336.64,1014065.05,27.76513,-82.69013,
336693.87,544369.33,27.76513,-82.69013,
1979323.04,1944083.17,27.76154,-82.67837,
28231.55,28925.77,27.76154,-82.67837,
198503.73,185501.73,27.76083,-82.68171,
1024295.05,965557.88,27.76083,-82.68171,
28231.55,32567.92,27.76083,-82.68171,
1373138.26,1225814.26,27.75824,-82.68218,
226287.43,225472.8,27.75824,-82.68218,
1032008.41,1287548.15,27.74888,-82.68634,
2801477.21,2976849.69,27.74888,-82.68634,
213175.06,204110.85,27.76513,-82.69013,
1209336.64,1525457.24,27.76513,-82.69013,
385953.67,419794.08,27.76513,-82.69013,
31646.72,43188.03,27.76513,-82.69013,
1979323.04,2842476.12,27.76154,-82.67837,
104642.83,164647.64,27.76154,-82.67837,
28231.55,35295.09,27.76154,-82.67837,
421268.29,441826.18,27.76083,-82.68171,
198503.73,340632.39,27.76083,-82.68171,
213175.06,276850.45,27.75824,-82.68218,
936731.65,1405637.03,27.75824,-82.68218,
1373138.26,1173291.72,27.75824,-82.68218,
58437.09,79631.64,27.75824,-82.68218,
226287.43,263047.37,27.75824,-82.68218,
56463.11,69481.81,27.75824,-82.68218,
1267958.21,1659757.3,27.74888,-82.68634,
1492568.7,2219151.15,27.74888,-82.68634,
1035700.83,1710977.77,27.74888,-82.68634,
1130724,1341993,27.73682,-82.67996,
2430764.39,2892320.36,27.71814,-82.67209,
25740000,19980000,27.710464,-82.666664,
15833.66,25905.62,27.741247,-82.663307,
463944.35,722528.37,27.742035,-82.662918,
511085.48,425018.69,27.742851,-82.662926,
87894.83,129421.62,27.7484,-82.673035,
63424.62,56834.8,27.731077,-82.65905,
10615.75,17508.98,27.7401,-82.6671,
5307.88,4511.24,27.7401,-82.6671,
63424.62,52239.69,27.75932,-82.65941,
168862.43,150084.93,27.741928,-82.66317,
358686.47,430090.9,27.75953,-82.66963,
188384.62,213135.34,27.75953,-82.66963,
37425.02,67431.62,27.75953,-82.66963,
92033.17,118002.72,27.74232,-82.67379,
107866.84,161962.05,27.74232,-82.67379,
81237.49,139006.77,27.74232,-82.67379,
147001.18,192630.34,27.74232,-82.67379,
71611.34,49298.39,27.74232,-82.67379,
9356.26,13347.37,27.74232,-82.67379,
2079967.68,1922489.17,27.76348,-82.66258,
587284.99,634553.21,27.76044,-82.66552,
2558250,3425680.94,27.77054,-82.67565,
223252.2,183335.15,27.76352,-82.66995,
389914.2,522196.49,27.707205,-82.666924,
761964.47,828380.34,27.715431,-82.662842,
857018.27,982657.15,27.715431,-82.662842,
1269277.92,1189303.26,27.715431,-82.662842,
2230216.73,2836835.68,27.71456,-82.66117,
52734.81,74160.17,27.74568,-82.66762,
1234790.38,971612.09,27.752022,-82.66317,
54884.62,86005.03,27.752022,-82.66317,
28976.35,31188.7,27.74722,-82.6676,
58437.09,57730,27.74722,-82.6676,
342341.27,264561.33,27.74722,-82.6676,
20453.9,16363.12,27.72445,-82.6731,
51160.64,39107.19,27.72445,-82.6731,
25580.32,24979.18,27.72445,-82.6731,
40112.36,37127.68,27.7572,-82.65743,
511915.58,626400.38,27.74717,-82.66582,
1357002.41,1354125.56,27.74717,-82.66582,
761964.47,1200779.8,27.715431,-82.662842,
198061.9,278806.19,27.715431,-82.662842,
196357.41,169888.43,27.715431,-82.662842,
2230216.73,2339198.5,27.71456,-82.66117,
1300449.06,2158391.71,27.74568,-82.66762,
525210.61,875788.7,27.752022,-82.66317,
328171.41,264000.77,27.752022,-82.66317,
1234790.38,1184546.76,27.752022,-82.66317,
1384785.62,1112813.72,27.752022,-82.66317,
4300204.5,3905480.13,27.72445,-82.6731,
45453.1,51123.83,27.72445,-82.6731,
58437.09,85948.34,27.7572,-82.65743,
511915.58,490824.66,27.74717,-82.66582,
1357002.41,1906330.55,27.74717,-82.66582,
1211268.4,1414022.61,27.74717,-82.66582,
58437.09,70435.51,27.74717,-82.66582,
884539.24,1468299.76,27.74717,-82.66582,
513194.4,526204.9,27.707752,-82.677399,
639507.6,900832.15,27.708059,-82.676613,
511484.4,467824.09,27.708139,-82.676315,
635083.2,627065.91,27.707216,-82.676422,
761014.8,583807.94,27.70615,-82.67569,
39841.2,52975.41,27.70615,-82.676117,
505898.1,685949.26,27.707096,-82.675591,
1526293.13,1868640.67,27.76987,-82.66198,
1180224,1400937.69,27.71977,-82.67081,
10710000,16470000,27.796053,-82.667236,
204136.2,323791.86,27.77621,-82.6701,
2858236.2,2712763.41,27.797272,-82.679581,
1259796.89,1679561.22,27.790678,-82.67955,
25470000,34020000,27.79023,-82.6646,
1721731.03,1855688.59,27.780882,-82.699005,
1211815.08,1915385.22,27.779301,-82.657089,
90233.89,124342.3,27.779301,-82.657089,
15653.74,16685.32,27.779301,-82.657089,
11605.36,17955.23,27.779301,-82.657089,
14940000,22590000,27.78193,-82.68452,
86905.22,96446.55,27.78105,-82.66309,
1803868.16,2630039.78,27.80007,-82.68673,
51549.37,45095.39,27.80098,-82.686752,
41473.4,34659.49,27.80098,-82.686752,
90953.6,70963.73,27.80657,-82.6582,
63424.62,69813.76,27.77475,-82.65564,
63424.62,81930.4,27.703597,-82.735893,
63424.62,73791.25,27.7878,-82.6777,
127446.3,141141.17,27.80643,-82.69598,
396899.1,476231.29,27.79493,-82.66829,
337841.1,491404.74,27.79981,-82.66978,
412869.6,365432.53,27.7878,-82.6777,
132048,185722.21,27.80559,-82.674545,
374647.21,446846.22,27.78522,-82.69654,
70225.05,99094.56,27.78522,-82.69654,
13635.93,13156.11,27.78522,-82.69654,
10340.58,13214.64,27.78522,-82.69654,
58437.09,63011.08,27.78522,-82.69654,
200561.82,303698.73,27.79609,-82.66274,
1495.21,1365.18,27.79609,-82.66274,
2990.41,5130.06,27.79609,-82.66274,
8772714.18,6674596.77,27.77918,-82.66827,
959030.18,940939.03,27.77918,-82.66827,
2271739.57,2296019.92,27.77918,-82.66827,
456050.46,624588.47,27.77918,-82.66827,
34560.3,38135.39,27.77918,-82.66827,
28084.79,35393.13,27.77918,-82.66827,
26338.59,27224.41,27.77918,-82.66827,
387146.81,513604.44,27.78522,-82.69654,
374647.21,261168.07,27.78522,-82.69654,
13635.93,18645.77,27.78522,-82.69654,
10340.58,12279.44,27.78522,-82.69654,
484757.35,551896.24,27.78522,-82.69654,
33408.03,34389.69,27.78522,-82.69654,
56463.11,71712.66,27.78522,-82.69654,
2446.7,4235.19,27.79609,-82.66274,
959030.18,1608140.16,27.77918,-82.66827,
3131090.56,3939838.73,27.77918,-82.66827,
260038.98,417436.68,27.77918,-82.66827,
9385.85,8126.27,27.77918,-82.66827,
126090.53,154489.15,27.77918,-82.66827,
17462.05,17667.58,27.77918,-82.66827,
5602.41,5608.23,27.77918,-82.66827,
8731.02,7050.52,27.77918,-82.66827,
169389.32,197077.02,27.77918,-82.66827,
1113300,1455221.15,27.77141,-82.67815,
2970409.91,2600593.88,27.79289,-82.66797,
551700,822231.61,27.78156,-82.66234,
483481.8,575971.87,27.78105,-82.664757,
1062688.5,998827.3,27.7834,-82.67868,
1049592.6,1539941.27,27.77791,-82.679,
486939.92,419664.3,27.77883,-82.68608,
168281.73,256555.59,27.77157,-82.68188,
1584000,1314678.82,27.79459,-82.6779,
171000,273695.76,27.79459,-82.6779,
648000,911199.46,27.79459,-82.6779,
2245202.6,3751194.69,27.77141,-82.67994,
5351517.38,4752147.43,27.78221,-82.66563,
870750,821804.27,27.82421,-82.68919,
116775,88118.42,27.82379,-82.689552,
61506,54227.63,27.80709,-82.69485,
1377,1858.95,27.82421,-82.68919,
1377,1661.78,27.82421,-82.68919,
2246148.9,3397565.26,27.82155,-82.66192,
96058.8,131254.55,27.807476,-82.691864,
252094.28,324120.89,27.80717,-82.69135,
207550.23,232363.28,27.80717,-82.69135,
2174.84,2721.58,27.80717,-82.69135,
342773.22,283542.01,27.80717,-82.69135,
43634.98,51246.14,27.80717,-82.69135,
265871.66,252684.42,27.80717,-82.69135,
51757.85,66977.14,27.80717,-82.69135,
205107.13,228205.47,27.82215,-82.65994,
701795.92,681808.77,27.82215,-82.65994,
26663.13,27916.17,27.82215,-82.65994,
179426.13,135734.07,27.81418,-82.66031,
170165.06,241919.58,27.81418,-82.66031,
212379.63,278042.31,27.81418,-82.66031,
90307.84,116751.42,27.81418,-82.66031,
318114.91,332913.61,27.82563,-82.68748,
288854.47,237590.89,27.82563,-82.68748,
11420.09,11188.93,27.82563,-82.68748,
33521.66,44335.08,27.82563,-82.68748,
27271.86,45497.97,27.82563,-82.68748,
370158.71,512612.44,27.82563,-82.68748,
726056.51,755609.92,27.82563,-82.68748,
614629.77,536940.57,27.809214,-82.681572,
814254.24,1155284.28,27.809214,-82.681572,
770017.78,990403.03,27.81654,-82.67294,
727165.76,931969.09,27.81654,-82.67294,
2223683.14,1878487.46,27.807264,-82.68364,
2211604.03,3591866.1,27.807264,-82.68364,
2011377.34,2455489.46,27.807264,-82.68364,
207550.23,316048.16,27.80717,-82.69135,
265871.66,315217.44,27.80717,-82.69135,
205107.13,265364.73,27.82215,-82.65994,
701795.92,1148601.31,27.82215,-82.65994,
26663.13,37173.85,27.82215,-82.65994,
27444.47,29172.59,27.82215,-82.65994,
243003.66,412766.01,27.82563,-82.68748,
318114.91,532117.17,27.82563,-82.68748,
288854.47,334769.63,27.82563,-82.68748,
814254.24,1103656.49,27.809214,-82.681572,
3567924.84,5985946.75,27.81654,-82.67294,
18000,19241.71,27.8134,-82.67517,
4500,4487.62,27.8134,-82.67517,
390293.1,628641.19,27.6694,-82.7194,
466752.6,612939.51,27.709412,-82.698418,
7774027.83,9900000,27.8888,-82.67069,
7564675.66,7255552.76,27.890015,-82.668815,
17100000,14670000,27.89073,-82.67183,
1009156.5,1544009.45,27.88468,-82.67215,
871436.45,1023240.68,27.87108,-82.64104,
871436.45,1228551.11,27.87108,-82.64104,
871436.45,1100059.55,27.87108,-82.64104,
871436.45,614383.61,27.87108,-82.64104,
871436.45,1242459.24,27.87108,-82.64104,
1453680.06,1639629,27.88435,-82.66323,
1453680.06,1627784.42,27.88435,-82.66323,
1453680.06,1416744.96,27.88435,-82.66323,
1453680.06,2058410.97,27.88435,-82.66323,
1453680.06,2210276.93,27.88435,-82.66323,
1453680.06,2016254.25,27.88435,-82.66323,
1453680.06,2302643.76,27.88435,-82.66323,
15930000,14850000,27.8769,-82.6501,
9720000,14490000,27.87651,-82.64114,
1867500,3029551.88,27.89073,-82.67183,
1607212.05,2067686.34,27.884544,-82.659729,
1964866.39,2055682.51,27.884544,-82.659729,
2203074.76,2485068.33,27.884544,-82.659729,
857523.12,1347511.83,27.884544,-82.659729,
857523.12,1317704.33,27.884544,-82.659729,
172561.34,225241.56,27.884544,-82.659729,
172561.34,222862.98,27.884544,-82.659729,
172561.34,272031.22,27.884544,-82.659729,
239602.5,332723.05,27.892104,-82.669017,
109828.8,100633.05,27.88963,-82.66702,
264227.4,312237.52,27.897235,-82.638765,
32940000,52470000,27.86333,-82.65099,
654125.49,981796.57,27.8855,-82.66057,
1604865.6,1463637.43,27.892485,-82.659904,
45270000,35190000,27.89263,-82.66671,
529614.9,831941.33,27.89263,-82.66671,
20430000,16560000,27.86928,-82.6376,
546300,706092.75,27.872854,-82.654404,
29970000,46620000,27.874914,-82.646919,
246898.06,445957.15,27.88763,-82.67673,
721615.69,655255.91,27.88763,-82.67673,
1130119.76,927602.3,27.88763,-82.67673,
19747.8,20857.82,27.9789,-82.7806,
751748.78,1125911.44,27.947245,-82.730255,
751748.78,1238280.59,27.947245,-82.730255,
751748.78,868612.64,27.947245,-82.730255,
751748.78,995668.7,27.947245,-82.730255,
751748.78,593062.88,27.947245,-82.730255,
751748.78,1028392.33,27.947245,-82.730255,
751748.78,781442.86,27.947245,-82.730255,
751748.78,1138222.83,27.947245,-82.730255,
751748.78,712705.95,27.947245,-82.730255,
751748.78,1068919.11,27.947245,-82.730255,
751748.78,993751.75,27.947245,-82.730255,
751748.78,872118.79,27.947245,-82.730255,
751748.78,662501.16,27.947245,-82.730255,
751748.78,1237679.19,27.947245,-82.730255,
9360,12029.94,27.938574,-82.757751,
748620,835257.79,27.99657,-82.77023,
285174,516434.71,27.99531,-82.76792,
30690,28305.57,27.99657,-82.77023,
12780,18597.05,27.99657,-82.77023,
6210,6645.88,27.99657,-82.77023,
469397.7,467359.58,27.96604,-82.79107,
300204.9,431214.32,27.96601,-82.79847,
200311.2,244018.1,27.98117,-82.79641,
538995.19,640196.92,27.9806,-82.79119,
648132.98,805875.59,27.989031,-82.783669,
648132.98,563622.92,27.989031,-82.783669,
795832.8,901471.64,27.989031,-82.783669,
83817.83,123564.24,27.989031,-82.783669,
58437.09,87015.57,27.989031,-82.783669,
103809.78,169853.56,27.97672,-82.76645,
867131.58,711658.36,27.98362,-82.77844,
316353.6,291741.29,27.98362,-82.77844,
32442.15,50331.4,27.98362,-82.77844,
58437.09,75278.66,27.98362,-82.77844,
3624.74,5368.56,27.98362,-82.77844,
28231.55,39840.37,27.98362,-82.77844,
1256721.5,1427101.52,27.97516,-82.79933,
300615.46,340958.06,27.97516,-82.79933,
2537.32,1991.03,27.97516,-82.79933,
61491.15,49009.31,27.97516,-82.79933,
1784034.32,2331054.92,27.97814,-82.785561,
283343.28,339008.91,27.97814,-82.785561,
56463.11,89921.34,27.97814,-82.785561,
256980.25,324694.54,27.97727,-82.78672,
271879.56,226290.8,27.97727,-82.78672,
115304.89,83869.55,27.97727,-82.78672,
5454.37,7499.36,27.97727,-82.78672,
3377961.03,2777156.88,27.98751,-82.78163,
1465748.96,1168222.44,27.98751,-82.78163,
1304778.71,1750694.66,27.9806,-82.79119,
803399.68,817780.54,27.989031,-82.783669,
8803.78,11602.4,27.989031,-82.783669,
58437.09,86436.93,27.989031,-82.783669,
5034452.7,6040739.11,27.97672,-82.76645,
54927.36,68061.16,27.97672,-82.76645,
103809.78,152091.7,27.97672,-82.76645,
25112.84,27152,27.97516,-82.79933,
13635.93,18482.41,27.97516,-82.79933,
283343.28,474303.06,27.97814,-82.785561,
32442.15,33110.46,27.97814,-82.785561,
419422.35,648746.56,27.97727,-82.78672,
452978.78,437360.98,27.97727,-82.78672,
816759.44,913155.02,27.97727,-82.78672,
275571.43,267304.29,27.97727,-82.78672,
188219.24,305338.67,27.97727,-82.78672,
115304.89,127517.98,27.97727,-82.78672,
1465748.96,1707099.18,27.98751,-82.78163,
58437.09,69249.7,27.98751,-82.78163,
844885.28,741547.37,27.894947,-82.679855,
1201939.73,1567896.73,27.96111,-82.76986,
2250000,3495492,27.96586,-82.80096,
45000,42865.2,27.9789,-82.7806,
6385521.6,9450000,27.95921,-82.80045,
400500,361546.57,27.9398,-82.79332,
749530.8,1131863.46,27.95642,-82.79787,
599476.5,922594.33,27.95642,-82.79787,
306406.8,288512.64,27.95296,-82.79825,
720318.06,740141.93,27.95082,-82.78884,
221470.25,290908.26,27.95082,-82.78884,
25567.37,20842.11,27.95082,-82.78884,
58437.09,79324.84,27.95082,-82.78884,
28231.55,22848.93,27.95082,-82.78884,
319876.22,294429.42,27.935179,-82.784515,
4999.84,7634.91,27.935179,-82.784515,
4545.31,7199.77,27.935179,-82.784515,
28166.2,29113.49,27.935179,-82.784515,
41362.32,65622.15,27.95848,-82.80068,
498563.73,528128.56,27.95082,-82.78884,
720318.06,642702.35,27.95082,-82.78884,
226583.72,288962.22,27.95082,-82.78884,
267718.78,262214.48,27.95082,-82.78884,
22872.79,32986.65,27.95082,-82.78884,
2556.74,2718.08,27.935179,-82.784515,
4545.31,5885.81,27.935179,-82.784515,
58437.09,56710.62,27.935179,-82.784515,
7954.29,6674.92,27.935179,-82.784515,
41362.32,48763.62,27.95848,-82.80068,
2537.32,3044.13,27.95848,-82.80068,
10795.11,16811.88,27.95848,-82.80068,
1832992.2,2263173.47,27.9489,-82.79909,
276491.25,250567.43,27.95042,-82.79888,
10440000,12690000,27.95271,-82.799969,
3962655,4050308.93,27.9513,-82.80041,
9450000,11160000,27.951864,-82.803642,
16650000,17460000,27.95042,-82.80145,
15210000,13860000,27.95143,-82.80338,
830925,665059.08,27.95326,-82.80096,
2062437.75,3267179.82,27.95858,-82.79963,
648078.6,613476.38,27.96114,-82.802483,
11790000,18810000,27.95402,-82.79025,
23567.54,35335.48,27.964781,-82.799515,
1309500,1441413.79,27.95206,-82.78806,
10440000,9000000,27.9589,-82.72831,
922.81,1290.64,28.011705,-82.708832,
729456.3,1179530.84,27.95998,-82.71849,
3151308.03,2880364.87,27.96504,-82.69786,
4073775.4,4625657.9,27.96504,-82.69786,
2478162.23,2633468.66,27.96504,-82.69786,
2966625,3477323.56,27.99412,-82.71914,
124740,125837.71,27.99412,-82.71914,
268290,242639.33,27.99412,-82.71914,
121950,149474.12,27.99031,-82.72051,
23130000,25110000,27.995789,-82.72496,
25650000,28530000,27.994871,-82.722054,
1038842.75,1571841.8,27.995789,-82.72496,
339276.6,288300.29,27.97589,-82.70776,
2106432.19,2378126.13,27.988113,-82.71563,
57552,87080.2,27.988113,-82.71563,
31589.91,26717.92,27.96983,-82.72077,
28623.66,35344.49,27.96983,-82.72077,
204141.25,283861.47,27.997351,-82.712379,
934970.34,691255.36,27.997351,-82.712379,
58437.09,60324.61,27.997351,-82.712379,
25386.61,30030.13,27.997351,-82.712379,
4152620.31,5089982.99,27.988113,-82.715889,
2106432.19,2827758.83,27.988113,-82.71563,
55005.45,89353.49,27.988113,-82.71563,
57552,77591.6,27.988113,-82.71563,
128127.77,201322.68,27.988113,-82.71563,
519585.79,436452.06,27.96983,-82.72077,
31589.91,28958.47,27.96983,-82.72077,
58437.09,78977.73,27.96983,-82.72077,
1493817.98,1924521.56,27.96983,-82.72077,
934970.34,1367487.62,27.997351,-82.712379,
25386.61,32000.21,27.997351,-82.712379,
29342.52,45177.03,27.997351,-82.712379,
707854.23,902791.62,27.96363,-82.72783,
762855.84,626762.36,27.97589,-82.70776,
540307.77,659194.39,27.98266,-82.724724,
277380,492834.92,27.91534,-82.719444,
116104.5,144753.52,27.886459,-82.702072,
548316,597392.48,27.8883,-82.70187,
722901.6,896464.49,27.8883,-82.70187,
1837080,1913309.63,27.89643,-82.71151,
21870000,22050000,27.8972,-82.71064,
5961240,8887791.55,27.90034,-82.71159,
475868.7,540234.7,27.89149,-82.70623,
183465,224878.19,27.9091,-82.7144,
203746.5,217307.87,27.892305,-82.710295,
4890338.07,4505135.92,27.912371,-82.719337,
956654.79,1021061.58,27.912371,-82.719337,
314006.39,491131.12,27.912371,-82.719337,
612783.84,883977.45,27.912371,-82.719337,
8155.67,8227.29,27.912371,-82.719337,
731648.74,980447.36,27.912371,-82.719337,
4219.28,3440.25,27.912371,-82.719337,
4219.28,5215.73,27.912371,-82.719337,
6817.97,9010.62,27.908712,-82.71508,
837597.15,1263096.5,27.91084,-82.71769,
34394.77,27339.71,27.91084,-82.71769,
956654.79,1507592.29,27.912371,-82.719337,
770149.63,659670.12,27.912371,-82.719337,
399842.28,390885.81,27.912371,-82.719337,
612783.84,655776.75,27.912371,-82.719337,
626957.97,966558.53,27.912371,-82.719337,
9493.37,8259.69,27.912371,-82.719337,
50169.82,72277.05,27.912371,-82.719337,
115370.81,148839.43,27.912371,-82.719337,
4219.28,4453.23,27.912371,-82.719337,
7911.14,6589.98,27.912371,-82.719337,
7911.14,11916.84,27.912371,-82.719337,
4219.28,5447.38,27.912371,-82.719337,
56234.38,76359.76,27.912371,-82.719337,
1298822.44,1469373.41,27.908712,-82.71508,
912589.02,1263242.22,27.91084,-82.71769,
1795998.87,1448293.49,27.91084,-82.71769,
22860000,24750000,27.90699,-82.72791,
49500,70488.79,27.90963,-82.70673,
206129.7,228635.77,27.909836,-82.707108,
1161463.43,1258143.64,27.89574,-82.71657,
4032000,5865640.7,27.89574,-82.71657,
2238103.91,2584197.58,27.89455,-82.70137,
2230016.01,2622987.2,27.871948,-82.705864,
375087.6,452130.59,27.89817,-82.70426,
1398240,1736412.73,27.91665,-82.72659,
280565.98,388642.24,27.90034,-82.71159,
1260000,1938981.24,27.91921,-82.70896,
5897634.3,5510843.85,28.04049,-82.71014,
334440,414607.94,28.0275,-82.7273,
221670,268633.45,28.02226,-82.71462,
1384717.5,2300841.06,28.034995,-82.73833,
1279147.5,1147387.63,28.014019,-82.735466,
696211.2,1031759.94,28.01253,-82.70961,
477016.2,439200.26,28.019659,-82.735291,
1173236.4,1353194.44,28.02029,-82.73557,
43509.6,44504.45,28.021229,-82.71154,
164666.8,257538.88,28.021229,-82.71154,
26135.53,22283.16,28.01663,-82.71754,
58437.09,52691.55,28.01663,-82.71754,
21827.56,29362.43,28.021229,-82.71154,
46565.46,57366.6,28.021229,-82.71154,
66792.33,62417.43,28.021229,-82.71154,
28231.55,36685.66,28.01663,-82.71754,
4416738.3,4247276.89,28.04051,-82.70816,
1237905.9,923210.41,28.04006,-82.70813,
2750643,3849227.81,28.023815,-82.738419,
10890000,9810000,28.022478,-82.737785,
1694330.73,1336657.51,28.01463,-82.70946,
43920000,59850000,28.0105,-82.73308,
